960183770,02/27/2023 01:31:00 PM,RES/OT,2100 JACKSON ST San Francisco CA, POINT(-122.42975538099995 37.79308855600004)
960162534,02/27/2023 01:32:00 PM,RES/OT,1160 TREAT AVE San Francisco CA, POINT(-122.41290685599995 37.75162176400005)
960154624,02/27/2023 01:32:00 PM,BLK BIKE L,220 EMBARCADERO San Francisco CA, POINT(-122.39105994999994 37.791893585000025)
960181143,02/27/2023 01:32:00 PM,MTR OUT DT,1226 BATTERY ST San Francisco CA, POINT(-122.40184285499998 37.802595532000055)
959894165,02/27/2023 01:33:00 PM,BLK BIKE L,301 2ND STREET San Francisco CA, POINT(-122.39663465699999 37.785494896000046)
959859924,02/27/2023 01:33:00 PM,MTR OUT DT,1526 HAIGHT ST San Francisco CA, POINT(-122.44743206099997 37.76995173900008)
960181154,02/27/2023 01:33:00 PM,NO PLATES,1226 BATTERY ST San Francisco CA, POINT(-122.40184285499998 37.802595532000055)
959945350,02/27/2023 01:33:00 PM,MED DIVIDE,1152 VALENCIA ST San Francisco CA, POINT(-122.420889252 37.75445957000005)
960274512,02/27/2023 01:33:00 PM,MTR OUT DT,1505 VALENCIA ST San Francisco CA, POINT(-122.42033834399996 37.748824212000045)
960183781,02/27/2023 01:34:00 PM,RES/OT,2100 JACKSON ST San Francisco CA, POINT(-122.42975538099995 37.79308855600004)
960224731,02/27/2023 01:35:00 PM,RES/OT,421 SPRUCE ST San Francisco CA, POINT(-122.45355031499997 37.78711308000004)
960123275,02/27/2023 01:35:00 PM,OBSTRCT TF,2011 MISSION ST San Francisco CA, POINT(-122.41963323099998 37.76478440400007)
959835251,02/27/2023 01:35:00 PM,PLATECOVER,1900 WEBSTER STREET San Francisco CA, POINT(-122.43200805099997 37.78823684400004)
960183792,02/27/2023 01:35:00 PM,RES/OT,2100 JACKSON ST San Francisco CA, POINT(-122.42975538099995 37.79308855600004)
960162545,02/27/2023 01:36:00 PM,RES/OT,1240 TREAT AVE San Francisco CA, POINT(-122.41277865699999 37.75029449900006)
960162556,02/27/2023 01:37:00 PM,RES/OT,1264 TREAT AVE San Francisco CA, POINT(-122.41274723299995 37.749965373000066)
960084731,02/27/2023 01:37:00 PM,MTR OUT DT,5710 GEARY BLVD San Francisco CA, POINT(-122.48063168999994 37.780356305000055)
959897190,02/27/2023 01:37:00 PM,NO PLATES,2695 FOLSOM STREET San Francisco CA, POINT(-122.41424178099999 37.754286199000035)
959897201,02/27/2023 01:38:00 PM,NO PLATES,2675 FOLSOM STREET San Francisco CA, POINT(-122.41426796799999 37.75456047000006)
960028834,02/27/2023 01:38:00 PM,DRIVEWAY,415 PARKER AVENUE San Francisco CA, POINT(-122.45362336099998 37.77881027400008)
960274523,02/27/2023 01:38:00 PM,MTR OUT DT,1501 VALENCIA ST San Francisco CA, POINT(-122.42034082499998 37.74884984700003)
960162560,02/27/2023 01:39:00 PM,RES/OT,1270 TREAT AVE San Francisco CA, POINT(-122.41273937699998 37.74988309200006)
959859935,02/27/2023 01:39:00 PM,MTR OUT DT,1438 HAIGHT ST San Francisco CA, POINT(-122.44598808699999 37.770134495000036)
959954763,02/27/2023 01:40:00 PM,DBL PARK,1155 HOWARD ST San Francisco CA, POINT(-122.41069995799995 37.776930021000055)
960162571,02/27/2023 01:40:00 PM,RES/OT,1276 TREAT AVE San Francisco CA, POINT(-122.41273152099996 37.74980081100006)
959897212,02/27/2023 01:40:00 PM,NO PLATES,2676 FOLSOM STREET San Francisco CA, POINT(-122.41427917799996 37.754532218000065)
959954774,02/27/2023 01:41:00 PM,DBL PARK,1169 HOWARD ST San Francisco CA, POINT(-122.41088609799999 37.77678229000003)
959859946,02/27/2023 01:41:00 PM,MTR OUT DT,1432 HAIGHT ST San Francisco CA, POINT(-122.445906219 37.77014483200003)
960235124,02/27/2023 01:41:00 PM,MTR OUT DT,93 WILDER ST San Francisco CA, POINT(-122.43377041399998 37.73421846400004)
960224742,02/27/2023 01:42:00 PM,RES/OT,22 MAYFAIR DR San Francisco CA, POINT(-122.45024216099995 37.786109390000036)
960162582,02/27/2023 01:43:00 PM,RES/OT,1199 TREAT AVE San Francisco CA, POINT(-122.41284196599997 37.75110018400005)
960162593,02/27/2023 01:45:00 PM,RES/OT,1167 TREAT AVE San Francisco CA, POINT(-122.41288496699997 37.75154012100006)
960298382,02/27/2023 01:45:00 PM,YEL ZONE,925 OFARRELL ST San Francisco CA, POINT(-122.41998891599997 37.784901923000064)
959897223,02/27/2023 01:46:00 PM,NO PLATES,2271 FOLSOM ST San Francisco CA, POINT(-122.41488149499997 37.76101499600003)
960162604,02/27/2023 01:47:00 PM,RES/OT,1151 TREAT AVE San Francisco CA, POINT(-122.41290646799996 37.75176008900007)
959954796,02/27/2023 01:47:00 PM,ON SIDEWLK,677 CLEMENTINA ST San Francisco CA, POINT(-122.41043184199998 37.77554321700006)
960298393,02/27/2023 01:48:00 PM,MTR OUT DT,935 OFARRELL ST San Francisco CA, POINT(-122.42012226199995 37.78488503900007)
959832112,02/27/2023 01:49:00 PM,DBL PARK,2307 26TH AVE San Francisco CA, POINT(-122.483310529 37.74434241400007)
960162615,02/27/2023 01:49:00 PM,RES/OT,1061 TREAT AVE San Francisco CA, POINT(-122.41304490999994 37.75322162200007)
960162626,02/27/2023 01:50:00 PM,RES/OT,1045 TREAT AVE San Francisco CA, POINT(-122.41306475699997 37.75343993600006)
959859950,02/27/2023 01:51:00 PM,MTR OUT DT,1441 HAIGHT ST San Francisco CA, POINT(-122.446013188 37.77012022200006)
959797230,02/27/2023 01:51:00 PM,RES/OT,223 FUNSTON AVE San Francisco CA, POINT(-122.42765595199995 37.80692856700006)
960224753,02/27/2023 01:52:00 PM,RES/OT,227 PRESIDIO AVE San Francisco CA, POINT(-122.447279031 37.789679181000054)
960162630,02/27/2023 01:52:00 PM,RES/OT,1031 TREAT AVE San Francisco CA, POINT(-122.41308212299998 37.753630961000056)
960098016,02/27/2023 01:52:00 PM,METER DTN,367 MAIN ST San Francisco CA, POINT(-122.39078794299996 37.788520618000064)
959859961,02/27/2023 01:53:00 PM,MTR OUT DT,610 ASHBURY ST San Francisco CA, POINT(-122.44689486399994 37.76985595300005)
959797241,02/27/2023 01:54:00 PM,RES/OT,223 FUNSTON AVE San Francisco CA, POINT(-122.42765595199995 37.80692856700006)
959897234,02/27/2023 01:55:00 PM,TRK ZONE,2012 FOLSOM ST San Francisco CA, POINT(-122.41523902499995 37.764537983000025)
960162641,02/27/2023 01:55:00 PM,RES/OT,799 TREAT AVE San Francisco CA, POINT(-122.41344864599995 37.75749147400006)
960224764,02/27/2023 01:56:00 PM,RES/OT,233 PRESIDIO AVE San Francisco CA, POINT(-122.44726972799998 37.78963431900007)
959797252,02/27/2023 01:57:00 PM,NO EV REG,223 FUNSTON AVE San Francisco CA, POINT(-122.42765595199995 37.80692856700006)
959859972,02/27/2023 01:57:00 PM,MTR OUT DT,1509 HAIGHT ST San Francisco CA, POINT(-122.44717619199997 37.76997316400008)
960298404,02/27/2023 01:57:00 PM,FIRE HYD,700 TURK ST San Francisco CA, POINT(-122.42081593999995 37.78194607300003)
960162652,02/27/2023 01:58:00 PM,RES/OT,733 TREAT AVE San Francisco CA, POINT(-122.413535062 37.75839656900007)
960028845,02/27/2023 01:58:00 PM,FIRE HYD,4341 17TH STREET San Francisco CA, POINT(-122.44132461399994 37.76211579300008)
959859983,02/27/2023 01:59:00 PM,MTR OUT DT,1511 HAIGHT ST San Francisco CA, POINT(-122.44720437699999 37.769969581000055)
960084742,02/27/2023 02:00:00 PM,MTR OUT DT,398 22ND AVE San Francisco CA, POINT(-122.48152414199996 37.78046825400003)
960022335,02/27/2023 02:00:00 PM,DBL PARK,761 POST ST San Francisco CA, POINT(-122.41432447399995 37.787535340000034)
960022346,02/27/2023 02:01:00 PM,DBL PARK,666 POST ST San Francisco CA, POINT(-122.41281650999997 37.78773688800004)
960162663,02/27/2023 02:01:00 PM,RES/OT,715 TREAT AVE San Francisco CA, POINT(-122.41355862999995 37.75864341300007)
960224775,02/27/2023 02:01:00 PM,RES/OT,323 PRESIDIO AVE San Francisco CA, POINT(-122.44710650699994 37.78883358400003)
959835262,02/27/2023 02:03:00 PM,RED ZONE,1981 VALLEJO ST San Francisco CA, POINT(-122.42979474599997 37.79590038400005)
960298415,02/27/2023 02:03:00 PM,YEL ZONE,706 TURK ST San Francisco CA, POINT(-122.42089801499998 37.78193573600004)
960022350,02/27/2023 02:03:00 PM,TRK ZONE,606 POST ST San Francisco CA, POINT(-122.41184129299995 37.78786174000004)
959994350,02/27/2023 02:04:00 PM,DRIVEWAY,2156 LEAVENWORTH STREET San Francisco CA, POINT(-122.41769703999995 37.800862334000044)
959524436,02/27/2023 02:05:00 PM,PK PHB OTD,40 MORRIS ST San Francisco CA, POINT(-122.40317344199997 37.77741362900008)
960224786,02/27/2023 02:06:00 PM,DBL PARK,3516 SACRAMENTO ST San Francisco CA, POINT(-122.450659842 37.787727767000035)
10153496T,02/27/2023 02:07:00 PM,FAIL DISPL,THE EMBARCADERO & FOLSOM ST San Francisco CA, POINT(-122.39013201299997 37.79073215300008)
959788266,02/27/2023 02:08:00 PM,PK PHB OTD,1037 CAROLINA ST San Francisco CA, POINT(-122.39966014899994 37.75557884600005)
960084753,02/27/2023 02:08:00 PM,MTR OUT DT,403 25TH AVE San Francisco CA, POINT(-122.48486636599995 37.78184356600008)
10100786T,02/27/2023 02:09:00 PM,FAIL DISPL,THE EMBARCADERO & BRANNAN ST San Francisco CA, POINT(-122.38819040799996 37.78476262000004)
959747331,02/27/2023 02:09:00 PM,RES/OT,1890 BROADWAY San Francisco CA, POINT(-122.42809774199998 37.79514577300006)
959835273,02/27/2023 02:09:00 PM,RED ZONE,2260 UNION STREET San Francisco CA, POINT(-122.43646897599996 37.79697280100004)
960084764,02/27/2023 02:10:00 PM,MTR OUT DT,407 25TH AVE San Francisco CA, POINT(-122.48486168 37.78177961500006)
959788270,02/27/2023 02:10:00 PM,PK PHB OTD,1029 CAROLINA ST San Francisco CA, POINT(-122.39966888599997 37.755666363000046)
960084775,02/27/2023 02:12:00 PM,MTR OUT DT,6112 GEARY BLVD San Francisco CA, POINT(-122.48493312499994 37.780162189000066)
960263695,02/27/2023 02:12:00 PM,RES/OT,475 12TH AVE San Francisco CA, POINT(-122.47061420999995 37.77932681800007)
960298426,02/27/2023 02:12:00 PM,MTR OUT DT,1019 GEARY ST San Francisco CA, POINT(-122.42009997499997 37.78584466700005)
959797263,02/27/2023 02:13:00 PM,DRIVEWAY,674 28TH AVE San Francisco CA, POINT(-122.48769866599997 37.77668928000003)
960263706,02/27/2023 02:14:00 PM,RES/OT,2124 ANZA ST San Francisco CA, POINT(-122.47087184599997 37.778792818000056)
960312920,02/27/2023 02:14:00 PM,DRIVEWAY,375 GUERRERO ST San Francisco CA, POINT(-122.42409582699997 37.76522130300003)
959788281,02/27/2023 02:15:00 PM,PK PHB OTD,96 SOUTHERN HEIGHTS AVE San Francisco CA, POINT(-122.40084388199995 37.75808871700008)
944105120,02/27/2023 02:16:00 PM,PRK GRADE,1584 8TH AVE San Francisco CA, POINT(-122.46486846299996 37.758866803000046)
960084786,02/27/2023 02:16:00 PM,MTR OUT DT,465 27TH AVE San Francisco CA, POINT(-122.48694035199998 37.78075183400006)
960145852,02/27/2023 02:16:00 PM,BLK BIKE L,1825 POLK ST San Francisco CA, POINT(-122.42128610499998 37.793512504000034)
959747342,02/27/2023 02:17:00 PM,RES/OT,2040 BROADWAY San Francisco CA, POINT(-122.43068320999998 37.79481377700006)
1006441041,02/27/2023 02:17:00 PM,RESTRICTED,954 TURK STREET San Francisco CA, POINT(-122.42348022199997 37.78159916000004)
960274534,02/27/2023 02:17:00 PM,TRK ZONE,509 VALENCIA ST San Francisco CA, POINT(-122.42185760499996 37.764699603000054)
960298430,02/27/2023 02:17:00 PM,TRK ZONE,1029 GEARY ST San Francisco CA, POINT(-122.42023263099998 37.78582778400005)
960084790,02/27/2023 02:18:00 PM,MTR OUT DT,6304 GEARY BLVD San Francisco CA, POINT(-122.48700486199999 37.780060751000065)
960275374,02/27/2023 02:19:00 PM,TRK ZONE,573 VALENCIA ST San Francisco CA, POINT(-122.42176378299996 37.76373412700008)
960084801,02/27/2023 02:19:00 PM,MTR OUT DT,6308 GEARY BLVD San Francisco CA, POINT(-122.48704137799996 37.780059116000075)
959747353,02/27/2023 02:19:00 PM,PRK GRADE,2040 BROADWAY San Francisco CA, POINT(-122.43068320999998 37.79481377700006)
10171232T,02/27/2023 02:20:00 PM,FAIL DISPL,VAN NESS AVE & O'FARRELL ST San Francisco CA, POINT(-122.42125398099995 37.78474654000007)
960290483,02/27/2023 02:21:00 PM,PLT LEF/AT,3889 23RD ST San Francisco CA, POINT(-122.42955827299994 37.75316835800004)
959524440,02/27/2023 02:24:00 PM,NO PLATES,102 ARKANSAS ST San Francisco CA, POINT(-122.39869722199995 37.764892332000045)
10184624T,02/27/2023 02:26:00 PM,FAIL DISPL,VAN NESS AVE & EDDY ST San Francisco CA, POINT(-122.42090425099997 37.782885333000024)
960092906,02/27/2023 02:26:00 PM,MTR OUT DT,1007 TARAVAL ST San Francisco CA, POINT(-122.476904779 37.74299274400005)
959897245,02/27/2023 02:27:00 PM,PLT LEF/AT,399 HOWARD ST San Francisco CA, POINT(-122.39507382399995 37.78928818900005)
959712320,02/27/2023 02:28:00 PM,NO PLATES,190 BRANNAN ST San Francisco CA, POINT(-122.38961139599996 37.783802034000075)
960263710,02/27/2023 02:28:00 PM,RES/OT,422 9TH AVE San Francisco CA, POINT(-122.46744013299997 37.78030563300007)
10095934T,02/27/2023 02:29:00 PM,FAIL DISPL,VAN NESS AVE & EDDY ST San Francisco CA, POINT(-122.42090425099997 37.782885333000024)
10171243T,02/27/2023 02:30:00 PM,FAIL DISPL,VAN NESS AVE & EDDY ST San Francisco CA, POINT(-122.42090425099997 37.782885333000024)
960263721,02/27/2023 02:30:00 PM,RES/OT,430 9TH AVENUE San Francisco CA, POINT(-122.467431036 37.780178558000046)
960292362,02/27/2023 02:30:00 PM,DBL PARK,340 POST ST San Francisco CA, POINT(-122.40745985299998 37.78841983700005)
960290494,02/27/2023 02:31:00 PM,MTR OUT DT,221 VICKSBURG ST San Francisco CA, POINT(-122.42859029699997 37.75219584200005)
960292373,02/27/2023 02:33:00 PM,YEL ZONE,100 POST ST San Francisco CA, POINT(-122.40371467599999 37.78889372700007)
960290505,02/27/2023 02:34:00 PM,MTR OUT DT,3850 24TH ST San Francisco CA, POINT(-122.42863532299998 37.75163907000007)
960191492,02/27/2023 02:35:00 PM,MTR OUT DT,601 TARAVAL ST San Francisco CA, POINT(-122.47256117999996 37.74318363200007)
960040362,02/27/2023 02:35:00 PM,NO PLATES,909 DOLORES ST San Francisco CA, POINT(-122.42535398899997 37.754798841000024)
960254853,02/27/2023 02:35:00 PM,PRK GRADE,1112 CALIFORNIA ST San Francisco CA, POINT(-122.41270924499997 37.79160233400006)
960213612,02/27/2023 02:36:00 PM,MTR OUT DT,201 LILY ST San Francisco CA, POINT(-122.42427133799998 37.77432093600004)
960092910,02/27/2023 02:36:00 PM,RES/OT,435 WEST PORTAL AVENUE San Francisco CA, POINT(-122.47092350399998 37.735866318000035)
960290516,02/27/2023 02:37:00 PM,MTR OUT DT,3872 24TH ST San Francisco CA, POINT(-122.42906247599996 37.75161430800006)
960092921,02/27/2023 02:37:00 PM,RES/OT,411 WEST PORTAL AVENUE San Francisco CA, POINT(-122.47071075199995 37.736258070000076)
959712331,02/27/2023 02:37:00 PM,NO PLATES,320 MAIN ST San Francisco CA, POINT(-122.390731115 37.788459456000055)
960263732,02/27/2023 02:37:00 PM,RES/OT,472 11TH AVENUE San Francisco CA, POINT(-122.46952466199997 37.77941212800005)
959890665,02/27/2023 02:39:00 PM,ON SIDEWLK,328 HANOVER ST San Francisco CA, POINT(-122.44336578399998 37.70909194300003)
960290520,02/27/2023 02:39:00 PM,MTR OUT DT,3882 24TH ST San Francisco CA, POINT(-122.42925663699998 37.751603052000064)
960294366,02/27/2023 02:40:00 PM,PK PHB OTD,299 LOMBARD ST San Francisco CA, POINT(-122.40650827199994 37.80363958100003)
960263743,02/27/2023 02:40:00 PM,RES/OT,454 11TH AVENUE San Francisco CA, POINT(-122.46954450899995 37.77969866600006)
944105131,02/27/2023 02:41:00 PM,PK PHB OTD,48 HILL POINT AVE San Francisco CA, POINT(-122.45579467399995 37.76434303000008)
960290531,02/27/2023 02:41:00 PM,MTR OUT DT,1069 SANCHEZ ST San Francisco CA, POINT(-122.42969240699995 37.752051505000054)
960092932,02/27/2023 02:42:00 PM,RES/OT,15 SANTA ANA AVENUE San Francisco CA, POINT(-122.46811638999998 37.736892467000075)
960092943,02/27/2023 02:43:00 PM,RES/OT,12 SANTA ANA AVENUE San Francisco CA, POINT(-122.468136631 37.73697291800005)
960206041,02/27/2023 02:44:00 PM,ON SIDEWLK,1196 TURK ST San Francisco CA, POINT(-122.42852534199994 37.780963400000076)
960092954,02/27/2023 02:45:00 PM,RES/OT,20 SANTA ANA AVENUE San Francisco CA, POINT(-122.46812262099996 37.73679688200008)
960092965,02/27/2023 02:46:00 PM,RES/OT,24 SANTA ANA AVENUE San Francisco CA, POINT(-122.468115523 37.73670831700008)
960298441,02/27/2023 02:48:00 PM,NO PLATES,2230 LARKIN ST San Francisco CA, POINT(-122.42058159699997 37.798485447000076)
959712342,02/27/2023 02:49:00 PM,PRK GRADE,422 HARRISON ST San Francisco CA, POINT(-122.392291925 37.786584564000066)
960343370,02/27/2023 02:50:00 PM,NO PLATES,2051 BUCHANAN ST San Francisco CA, POINT(-122.43045998799994 37.78885416300005)
960206052,02/27/2023 02:51:00 PM,ON SIDEWLK,1644 TURK ST San Francisco CA, POINT(-122.43617678999999 37.77998930500007)
960290542,02/27/2023 02:52:00 PM,MTR OUT DT,4082 24TH ST San Francisco CA, POINT(-122.43360904299999 37.75133937000004)
960298452,02/27/2023 02:53:00 PM,NO PLATES,2041 LARKIN ST San Francisco CA, POINT(-122.42021017199994 37.79656081600007)
960263754,02/27/2023 02:53:00 PM,MTR OUT DT,410 12TH AVE San Francisco CA, POINT(-122.47067975099998 37.780337477000046)
959712353,02/27/2023 02:54:00 PM,PRK PROHIB,67 PERRY ST San Francisco CA, POINT(-122.39590869499995 37.78284059500004)
960263765,02/27/2023 02:55:00 PM,MTR OUT DT,402 12TH AVE San Francisco CA, POINT(-122.47068967399997 37.78046372500006)
960343381,02/27/2023 02:55:00 PM,RES/OT,1959 BUCHANAN ST San Francisco CA, POINT(-122.43028196199998 37.78797662200003)
960290553,02/27/2023 02:56:00 PM,MTR OUT DT,4083 24TH ST San Francisco CA, POINT(-122.43360799499999 37.75132843600005)
960298463,02/27/2023 02:57:00 PM,NO PLATES,2340 LARKIN ST San Francisco CA, POINT(-122.42076192199994 37.79936816900005)
960290564,02/27/2023 02:57:00 PM,TRK ZONE,4083 24TH ST San Francisco CA, POINT(-122.43360799499999 37.75132843600005)
960290575,02/27/2023 03:00:00 PM,MTR OUT DT,4075 24TH ST San Francisco CA, POINT(-122.43345611299998 37.751337533000026)
960298474,02/27/2023 03:02:00 PM,NO PLATES,2677 LARKIN ST San Francisco CA, POINT(-122.421403468 37.80244832500006)
960206063,02/27/2023 03:02:00 PM,MC PRKING,698 SCOTT ST San Francisco CA, POINT(-122.43629453599999 37.77606621900003)
960290586,02/27/2023 03:02:00 PM,MTR OUT DT,4063 24TH ST San Francisco CA, POINT(-122.43322828799995 37.75135117700006)
960191503,02/27/2023 03:03:00 PM,REG TABS,3187 16TH ST San Francisco CA, POINT(-122.42377556099996 37.764799167000035)
960343392,02/27/2023 03:04:00 PM,RES/OT,1896 BUSH ST San Francisco CA, POINT(-122.42836055999999 37.78767918200003)
960296363,02/27/2023 03:04:00 PM,MC PRKING,352 7TH ST San Francisco CA, POINT(-122.40682645799995 37.775932184000055)
960290590,02/27/2023 03:05:00 PM,FACIL CRG,4061 24TH ST San Francisco CA, POINT(-122.43319031799996 37.75135345100006)
960290601,02/27/2023 03:07:00 PM,FACIL CRG,4061 24TH ST San Francisco CA, POINT(-122.43319031799996 37.75135345100006)
960249894,02/27/2023 03:07:00 PM,PK PHB OTD,716 LINCOLN WAY San Francisco CA, POINT(-122.47523287099995 37.80568898900003)
960181165,02/27/2023 03:08:00 PM,METER DTN,1113 STOCKTON ST San Francisco CA, POINT(-122.40828957199994 37.795985451000035)
959995886,02/27/2023 03:08:00 PM,PRK PROHIB,475 SACRAMENTO ST San Francisco CA, POINT(-122.40097214199994 37.79402598300004)
960290612,02/27/2023 03:08:00 PM,FACIL CRG,4061 24TH ST San Francisco CA, POINT(-122.43319031799996 37.75135345100006)
960298496,02/27/2023 03:09:00 PM,NO PLATES,1020 CHESTNUT ST San Francisco CA, POINT(-122.42021944899994 37.802875269000026)
960325601,02/27/2023 03:10:00 PM,PRK PROHIB,180 TOWNSEND ST San Francisco CA, POINT(-122.39145729399996 37.77988171700008)
960290623,02/27/2023 03:10:00 PM,FACIL CRG,4061 24TH ST San Francisco CA, POINT(-122.43319031799996 37.75135345100006)
960236712,02/27/2023 03:11:00 PM,PRK PROHIB,115 SANSOME ST San Francisco CA, POINT(-122.40078513299994 37.791364016000045)
960036232,02/27/2023 03:11:00 PM,PRK PROHIB,220 PINE ST San Francisco CA, POINT(-122.40005486299998 37.79222772600008)
959783005,02/27/2023 03:11:00 PM,PRK PROHIB,88 HOWARD ST San Francisco CA, POINT(-122.39238129099999 37.79143138000006)
960098020,02/27/2023 03:11:00 PM,PRK PROHIB,295 PINE ST San Francisco CA, POINT(-122.40079463899997 37.79212256000005)
10095945T,02/27/2023 03:12:00 PM,FAIL DISPL,VAN NESS AVE & EDDY ST San Francisco CA, POINT(-122.42090425099997 37.782885333000024)
960254864,02/27/2023 03:12:00 PM,METER DTN,85 JACKSON ST San Francisco CA, POINT(-122.39885737299994 37.79701509300003)
960236723,02/27/2023 03:12:00 PM,PRK PROHIB,125 SANSOME ST San Francisco CA, POINT(-122.40080132799994 37.791443955000034)
960207916,02/27/2023 03:13:00 PM,PRK PROHIB,860 SACRAMENTO ST San Francisco CA, POINT(-122.40758224599995 37.793203618000064)
960298500,02/27/2023 03:13:00 PM,NO PLATES,2222 HYDE ST San Francisco CA, POINT(-122.41946882399998 37.80131460300004)
960096222,02/27/2023 03:13:00 PM,PRK PROHIB,550 CALIFORNIA ST San Francisco CA, POINT(-122.40348179399996 37.79276808900005)
960119720,02/27/2023 03:14:00 PM,MTR OUT DT,1608 BRYANT ST San Francisco CA, POINT(-122.41059972299996 37.76673382400003)
960162674,02/27/2023 03:14:00 PM,RES/OT,254 CAPP ST San Francisco CA, POINT(-122.41834654399997 37.76263915200008)
960243734,02/27/2023 03:14:00 PM,MTR OUT DT,287 6TH AVE San Francisco CA, POINT(-122.46445326499997 37.78328018500008)
960098031,02/27/2023 03:14:00 PM,PRK PROHIB,464 PINE ST San Francisco CA, POINT(-122.40398272699997 37.79172816700003)
959117051,02/27/2023 03:15:00 PM,PK PHB OTD,140 GOUGH ST San Francisco CA, POINT(-122.42252610199995 37.77471289500005)
960235135,02/27/2023 03:15:00 PM,RES/OT,444 LAIDLEY ST San Francisco CA, POINT(-122.43010617099998 37.736547607000034)
960236734,02/27/2023 03:15:00 PM,PRK PROHIB,233 SANSOME ST San Francisco CA, POINT(-122.40100464199998 37.792447640000034)
10184635T,02/27/2023 03:16:00 PM,FAIL DISPL,VAN NESS AVE & MARKET ST San Francisco CA, POINT(-122.41933247499998 37.77521136800004)
960243745,02/27/2023 03:16:00 PM,MTR OUT DT,309 6TH AVE San Francisco CA, POINT(-122.46440957199997 37.782666551000034)
959706731,02/27/2023 03:17:00 PM,PRK PROHIB,451 MCALLISTER ST San Francisco CA, POINT(-122.41937691699997 37.78015865300006)
960098042,02/27/2023 03:17:00 PM,PRK PROHIB,614 PINE ST San Francisco CA, POINT(-122.40605669899998 37.791465164000044)
960036243,02/27/2023 03:17:00 PM,PRK PROHIB,540 PINE ST San Francisco CA, POINT(-122.40512859299997 37.791581259000054)
960040373,02/27/2023 03:17:00 PM,NO PLATES,7 LANDERS ST San Francisco CA, POINT(-122.42783552299994 37.767584284000066)
960236745,02/27/2023 03:17:00 PM,PRK PROHIB,310 SANSOME ST San Francisco CA, POINT(-122.40122929599994 37.79361325800005)
960235146,02/27/2023 03:18:00 PM,RES/OT,435 LAIDLEY ST San Francisco CA, POINT(-122.42998879899994 37.73661013700007)
960096233,02/27/2023 03:18:00 PM,METER DTN,650 CALIFORNIA ST San Francisco CA, POINT(-122.40504541799999 37.79256932900006)
960166443,02/27/2023 03:18:00 PM,NO PLATES,3810 SACRAMENTO ST San Francisco CA, POINT(-122.45550698399995 37.787109146000034)
960343414,02/27/2023 03:18:00 PM,RES/OT,1914 PINE ST San Francisco CA, POINT(-122.42777470599998 37.78870430500007)
960290634,02/27/2023 03:19:00 PM,MTR OUT DT,3901 24TH ST San Francisco CA, POINT(-122.429832525 37.75155803000007)
960206074,02/27/2023 03:19:00 PM,DBL PARK,1257 HAYES ST San Francisco CA, POINT(-122.43702691499999 37.77508712700006)
10095956T,02/27/2023 03:20:00 PM,FAIL DISPL,VAN NESS AVE & MARKET ST San Francisco CA, POINT(-122.41933247499998 37.77521136800004)
10171254T,02/27/2023 03:20:00 PM,FAIL DISPL,VAN NESS AVE & MARKET ST San Francisco CA, POINT(-122.41933247499998 37.77521136800004)
959995890,02/27/2023 03:20:00 PM,PK PHB OTD,956 SACRAMENTO ST San Francisco CA, POINT(-122.40875675499996 37.79305367400008)
960162685,02/27/2023 03:21:00 PM,RES/OT,255 CAPP ST San Francisco CA, POINT(-122.41833271599995 37.76264000500004)
960166465,02/27/2023 03:22:00 PM,MTR OUT DT,3639 SACRAMENTO ST San Francisco CA, POINT(-122.45261178899995 37.787463829000046)
960166476,02/27/2023 03:23:00 PM,MTR OUT DT,3637 SACRAMENTO ST San Francisco CA, POINT(-122.452583603 37.78746734400005)
959894176,02/27/2023 03:24:00 PM,PRK PROHIB,541 MONTGOMERY ST San Francisco CA, POINT(-122.40303128499994 37.79412101100007)
960343425,02/27/2023 03:24:00 PM,RES/OT,2100 PINE ST San Francisco CA, POINT(-122.43048763899998 37.788357149000035)
960166480,02/27/2023 03:25:00 PM,MTR OUT DT,3635 SACRAMENTO ST San Francisco CA, POINT(-122.45255541799997 37.78747085800006)
960290656,02/27/2023 03:25:00 PM,MTR OUT DT,3829 24TH ST San Francisco CA, POINT(-122.42806843799997 37.75166266800005)
960036254,02/27/2023 03:27:00 PM,PK PHB OTD,723 PINE ST San Francisco CA, POINT(-122.40776295699999 37.79123868800008)
959783016,02/27/2023 03:28:00 PM,PRK PROHIB,1 HAWTHORNE ST San Francisco CA, POINT(-122.39930943999997 37.78586079200005)
960298511,02/27/2023 03:28:00 PM,NO PLATES,2550 LEAVENWORTH ST San Francisco CA, POINT(-122.41846203899996 37.80470558500008)
10184646T,02/27/2023 03:29:00 PM,FAIL DISPL,VAN NESS AVE & MARKET ST San Francisco CA, POINT(-122.41933247499998 37.77521136800004)
959894180,02/27/2023 03:30:00 PM,PRK PROHIB,315 MONTGOMERY ST San Francisco CA, POINT(-122.40261578599996 37.79209159900006)
960098064,02/27/2023 03:30:00 PM,PK PHB OTD,899 PINE ST San Francisco CA, POINT(-122.41048844799997 37.79089589400007)
960036265,02/27/2023 03:31:00 PM,PK PHB OTD,723 PINE ST San Francisco CA, POINT(-122.40776295699999 37.79123868800008)
960096244,02/27/2023 03:31:00 PM,MTR OUT DT,1501 PACIFIC AVE San Francisco CA, POINT(-122.42006588699996 37.79521631100005)
